Rk,Player,School,Conf,G,Rec,Yds,Avg,TD,Att,Yds,Avg,TD,Plays,Yds,Avg,TD,-9999
444,Cam Akers*,Florida State,ACC,11,30,225,7.5,4,231,1144,5.0,14,261,1369,5.2,18,cam-akers-1
445,Smoke Harris*,Louisiana Tech,CUSA,13,47,348,7.4,2,11,61,5.5,1,58,409,7.1,3,smoke-harris-1
446,Jermaine Johnson Jr.,Massachusetts,Ind,12,37,272,7.4,2,4,37,9.3,0,41,309,7.5,2,jermaine-johnson-jr-1
447,Kesean Strong,Old Dominion,CUSA,11,27,200,7.4,0,84,353,4.2,4,111,553,5.0,4,kesean-strong-1
448,Art Pierce,Oregon State,Pac-12,12,23,169,7.3,1,146,873,6.0,6,169,1042,6.2,7,art-pierce-1
449,Isaiah Spiller*,Texas A&M,SEC,13,29,203,7.0,0,174,946,5.4,10,203,1149,5.7,10,isaiah-spiller-1
450,Max Borghi*,Washington State,Pac-12,13,86,597,6.9,5,127,817,6.4,11,213,1414,6.6,16,max-borghi-1
451,Lamical Perine*,Florida,SEC,13,40,262,6.6,5,132,676,5.1,6,172,938,5.5,11,lamical-perine-1
452,Art Thompkins,Connecticut,American,12,39,257,6.6,2,98,468,4.8,2,137,725,5.3,4,art-thompkins-1
453,Gerold Bright*,Utah State,MWC,13,35,230,6.6,1,182,921,5.1,9,217,1151,5.3,10,gerold-bright-1
454,Julian Hicks,Akron,MAC,10,32,212,6.6,2,1,1,1.0,0,33,213,6.5,2,julian-hicks-1
455,Tra Minter,South Alabama,Sun Belt,12,32,209,6.5,0,193,1057,5.5,5,225,1266,5.6,5,tra-minter-1
456,Toa Taua*,Nevada,MWC,13,30,185,6.2,0,196,807,4.1,6,226,992,4.4,6,toa-taua-1
457,Caleb Twyford,Texas State,Sun Belt,11,27,145,5.4,1,108,488,4.5,2,135,633,4.7,3,caleb-twyford-1
458,Caleb Twyford,Texas State,Sun Belt,11,27,145,5.4,1,108,488,4.5,2,135,633,4.7,3,caleb-twyford-2
459,Jason Huntley,New Mexico State,Ind,12,40,192,4.8,2,154,1090,7.1,9,194,1282,6.6,11,jason-huntley-1
460,Sewo Olonilua,TCU,Big 12,12,24,114,4.8,1,134,537,4.0,8,158,651,4.1,9,sewo-olonilua-1
461,Kennedy McKoy,West Virginia,Big 12,12,37,167,4.5,1,99,323,3.3,3,136,490,3.6,4,kennedy-mckoy-1
462,Alex Fontenot,Colorado,Pac-12,11,27,122,4.5,0,185,874,4.7,5,212,996,4.7,5,alex-fontenot-1
463,SaRodorick Thompson,Texas Tech,Big 12,12,39,154,3.9,0,160,765,4.8,12,199,919,4.6,12,sarodorick-thompson-1
